dataset,attack_only,train_percentage,n_components,covariance_type,reg_covar,tune_components,selection_metric,accuracy,precision,recall,f1_score
LYCOS-IDS2017,True,100,2,full,1e-06,True,aic,0.999273730844651,0.9939428859587488,0.9943804494493776,0.994146070998914
LYCOS-IDS2017,True,100,1,full,1e-06,True,accuracy,0.9995097683201396,0.9960003345398332,0.9962429320177416,0.9961207420232712
LYCOS-IDS2017,True,100,1,full,1e-06,True,f1_score,0.9995097683201396,0.9960003345398332,0.9962429320177416,0.9961207420232712
LYCOS-IDS2017,True,100,3,full,1e-06,False,aic,0.9993282010313022,0.9944156673427096,0.99451414409894,0.994450004089916
LYCOS-IDS2017,True,100,3,full,0.001,True,aic,0.999473454862372,0.995560414118923,0.996395954177998,0.995976763178174
LYCOS-IDS2017,True,100,3,full,0.001,True,accuracy,0.999473454862372,0.995560414118923,0.996395954177998,0.995976763178174
LYCOS-IDS2017,True,100,3,full,0.001,True,f1_score,0.999473454862372,0.995560414118923,0.996395954177998,0.995976763178174
LYCOS-IDS2017,True,100,3,full,0.001,False,aic,0.999473454862372,0.995560414118923,0.996395954177998,0.995976763178174
LYCOS-IDS2017,True,100,1,tied,1e-09,True,aic,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,1,tied,1e-09,True,accuracy,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,1,tied,1e-09,True,f1_score,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,3,tied,1e-09,False,aic,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,3,tied,1e-06,True,aic,0.9995097683201396,0.9960003345398332,0.9962429320177416,0.9961207420232712
LYCOS-IDS2017,True,100,1,tied,1e-06,True,accuracy,0.9995097683201396,0.9960003345398332,0.9962429320177416,0.9961207420232712
LYCOS-IDS2017,True,100,1,tied,1e-06,True,f1_score,0.9995097683201396,0.9960003345398332,0.9962429320177416,0.9961207420232712
LYCOS-IDS2017,True,100,3,tied,1e-06,False,aic,0.9995097683201396,0.9960003345398332,0.9962429320177416,0.9961207420232712
LYCOS-IDS2017,True,100,3,tied,0.001,True,aic,0.9991829472002324,0.9931598767029493,0.9961322932840528,0.994640367943892
LYCOS-IDS2017,True,100,3,tied,0.001,True,accuracy,0.9991829472002324,0.9931598767029493,0.9961322932840528,0.994640367943892
LYCOS-IDS2017,True,100,3,tied,0.001,True,f1_score,0.9991829472002324,0.9931598767029493,0.9961322932840528,0.994640367943892
LYCOS-IDS2017,True,100,3,tied,0.001,False,aic,0.9991829472002324,0.9931598767029493,0.9961322932840528,0.994640367943892
LYCOS-IDS2017,True,100,1,diag,1e-09,True,aic,0.972928317234367,0.8623564222861083,0.9200961680824454,0.8715861713210681
LYCOS-IDS2017,True,100,3,diag,1e-09,True,accuracy,0.9975851550584648,0.9799189295271304,0.9942582879172472,0.9867785697115004
LYCOS-IDS2017,True,100,3,diag,1e-09,True,f1_score,0.9975851550584648,0.9799189295271304,0.9942582879172472,0.9867785697115004
LYCOS-IDS2017,True,100,3,diag,1e-09,False,aic,0.9975851550584648,0.9799189295271304,0.9942582879172472,0.9867785697115004
LYCOS-IDS2017,True,100,2,diag,1e-06,True,aic,0.9801365386012056,0.9021877420248796,0.9713577182010796,0.9274615761712536
LYCOS-IDS2017,True,100,3,diag,1e-06,True,accuracy,0.9964957513254412,0.9720479867180418,0.9916580052772962,0.9815891215689264
LYCOS-IDS2017,True,100,3,diag,1e-06,True,f1_score,0.9964957513254412,0.9720479867180418,0.9916580052772962,0.9815891215689264
LYCOS-IDS2017,True,100,3,diag,1e-06,False,aic,0.9964957513254412,0.9720479867180418,0.9916580052772962,0.9815891215689264
LYCOS-IDS2017,True,100,3,diag,0.001,True,aic,0.9964594378676738,0.970054366475832,0.9854155992183458,0.9775509559924463
LYCOS-IDS2017,True,100,3,diag,0.001,True,accuracy,0.9964594378676738,0.970054366475832,0.9854155992183458,0.9775509559924463
LYCOS-IDS2017,True,100,3,diag,0.001,True,f1_score,0.9964594378676738,0.970054366475832,0.9854155992183458,0.9775509559924463
LYCOS-IDS2017,True,100,3,diag,0.001,False,aic,0.9964594378676738,0.970054366475832,0.9854155992183458,0.9775509559924463
NSL-KDD,True,1,1,full,1e-09,True,aic,0.975206611570248,0.972677939783024,0.9166609191960312,0.9409196244941962
NSL-KDD,True,1,1,full,1e-09,True,accuracy,0.975206611570248,0.972677939783024,0.9166609191960312,0.9409196244941962
NSL-KDD,True,1,1,full,1e-09,True,f1_score,0.975206611570248,0.972677939783024,0.9166609191960312,0.9409196244941962
NSL-KDD,True,1,3,full,1e-09,False,aic,0.9749561733032808,0.984029767228555,0.9117579132490776,0.9428874533027202
NSL-KDD,True,1,1,full,1e-06,True,aic,0.9757909675265048,0.9732017024337768,0.9183403964882392,0.942140850889522
NSL-KDD,True,1,2,full,1e-06,True,accuracy,0.9770431588613406,0.9642159765145054,0.9261902899984886,0.9424324852543
NSL-KDD,True,1,3,full,1e-06,True,f1_score,0.9761248852157944,0.9863366011321923,0.9159561988472682,0.946349752187875
NSL-KDD,True,1,3,full,1e-06,False,aic,0.9761248852157944,0.9863366011321923,0.9159561988472682,0.946349752187875
NSL-KDD,True,1,1,full,0.001,True,aic,0.9838049920694548,0.9646324735827518,0.9453603402837304,0.9535354405705052
NSL-KDD,True,1,3,full,0.001,True,accuracy,0.9874780866516404,0.9827210689656192,0.9560925207075014,0.9682218762582836
NSL-KDD,True,1,3,full,0.001,True,f1_score,0.9874780866516404,0.9827210689656192,0.9560925207075014,0.9682218762582836
NSL-KDD,True,1,3,full,0.001,False,aic,0.9874780866516404,0.9827210689656192,0.9560925207075014,0.9682218762582836
NSL-KDD,True,1,3,tied,1e-09,True,aic,0.9749561733032808,0.9725086167949404,0.9157291603079608,0.9401919154897524
NSL-KDD,True,1,1,tied,1e-09,True,accuracy,0.975206611570248,0.972677939783024,0.9166609191960312,0.9409196244941962
NSL-KDD,True,1,1,tied,1e-09,True,f1_score,0.975206611570248,0.972677939783024,0.9166609191960312,0.9409196244941962
NSL-KDD,True,1,3,tied,1e-09,False,aic,0.9749561733032808,0.9725086167949404,0.9157291603079608,0.9401919154897524
NSL-KDD,True,1,1,tied,1e-06,True,aic,0.9757909675265048,0.9732017024337768,0.9183403964882392,0.942140850889522
NSL-KDD,True,1,3,tied,1e-06,True,accuracy,0.9759579263711496,0.9747229356598368,0.9193606512219418,0.9433769516761948
NSL-KDD,True,1,3,tied,1e-06,True,f1_score,0.9759579263711496,0.9747229356598368,0.9193606512219418,0.9433769516761948
NSL-KDD,True,1,3,tied,1e-06,False,aic,0.9759579263711496,0.9747229356598368,0.9193606512219418,0.9433769516761948
NSL-KDD,True,1,1,tied,0.001,True,aic,0.9838049920694548,0.9646324735827518,0.9453603402837304,0.9535354405705052
NSL-KDD,True,1,2,tied,0.001,True,accuracy,0.9846397862926788,0.9635757586646034,0.948788342555734,0.9544763216138644
NSL-KDD,True,1,3,tied,0.001,True,f1_score,0.9838884714917772,0.9653443889923544,0.946044127889918,0.9540355967242192
NSL-KDD,True,1,3,tied,0.001,False,aic,0.9838884714917772,0.9653443889923544,0.946044127889918,0.9540355967242192
NSL-KDD,True,1,3,diag,1e-09,True,aic,0.9778779530845646,0.9816294459601989,0.9245407509263094,0.9508611664432574
NSL-KDD,True,1,3,diag,1e-09,True,accuracy,0.9778779530845646,0.9816294459601989,0.9245407509263094,0.9508611664432574
NSL-KDD,True,1,3,diag,1e-09,True,f1_score,0.9778779530845646,0.9816294459601989,0.9245407509263094,0.9508611664432574
NSL-KDD,True,1,3,diag,1e-09,False,aic,0.9778779530845646,0.9816294459601989,0.9245407509263094,0.9508611664432574
NSL-KDD,True,1,1,diag,1e-06,True,aic,0.9081726354453628,0.8497065582044095,0.9090472289757116,0.8677503196960007
NSL-KDD,True,1,3,diag,1e-06,True,accuracy,0.9818014859337172,0.9827005287522054,0.93837850168255,0.959336152299338
NSL-KDD,True,1,3,diag,1e-06,True,f1_score,0.9818014859337172,0.9827005287522054,0.93837850168255,0.959336152299338
NSL-KDD,True,1,3,diag,1e-06,False,aic,0.9818014859337172,0.9827005287522054,0.93837850168255,0.959336152299338
NSL-KDD,True,1,1,diag,0.001,True,aic,0.909675265047166,0.835462062437272,0.9224785891457148,0.8655507120021884
NSL-KDD,True,1,3,diag,0.001,True,accuracy,0.9903998664329244,0.9860092971237812,0.969859354351874,0.9777281251697576
NSL-KDD,True,1,3,diag,0.001,True,f1_score,0.9903998664329244,0.9860092971237812,0.969859354351874,0.9777281251697576
NSL-KDD,True,1,3,diag,0.001,False,aic,0.9903998664329244,0.9860092971237812,0.969859354351874,0.9777281251697576
NSL-KDD,True,2,1,full,1e-09,True,aic,0.9227815343517825,0.8949409344718114,0.917821432360537,0.893050024919488
NSL-KDD,True,2,3,full,1e-09,True,accuracy,0.9830536772685532,0.9724838077020797,0.943382512862249,0.9574358553086731
NSL-KDD,True,2,3,full,1e-09,True,f1_score,0.9830536772685532,0.9724838077020797,0.943382512862249,0.9574358553086731
NSL-KDD,True,2,3,full,1e-09,False,aic,0.9830536772685532,0.9724838077020797,0.943382512862249,0.9574358553086731
NSL-KDD,True,2,1,full,1e-06,True,aic,0.917689289590116,0.8906365468037679,0.9173001698918152,0.8892989138994807
NSL-KDD,True,2,3,full,1e-06,True,accuracy,0.98572501878287,0.9748989869219804,0.9534437220394926,0.9638681501334372
NSL-KDD,True,2,3,full,1e-06,True,f1_score,0.98572501878287,0.9748989869219804,0.9534437220394926,0.9638681501334372
NSL-KDD,True,2,3,full,1e-06,False,aic,0.98572501878287,0.9748989869219804,0.9534437220394926,0.9638681501334372
NSL-KDD,True,2,1,full,0.001,True,aic,0.9259537524000334,0.8813247115689136,0.9490626027484464,0.901040904851462
NSL-KDD,True,2,3,full,0.001,True,accuracy,0.9925703314133066,0.9777332462566072,0.9804101226670902,0.978833568237416
NSL-KDD,True,2,3,full,0.001,True,f1_score,0.9925703314133066,0.9777332462566072,0.9804101226670902,0.978833568237416
NSL-KDD,True,2,3,full,0.001,False,aic,0.9925703314133066,0.9777332462566072,0.9804101226670902,0.978833568237416
NSL-KDD,True,2,1,tied,1e-09,True,aic,0.9227815343517825,0.8949409344718114,0.917821432360537,0.893050024919488
NSL-KDD,True,2,2,tied,1e-09,True,accuracy,0.9249519993321648,0.8959691790541713,0.9193537951316344,0.8946423155351937
NSL-KDD,True,2,2,tied,1e-09,True,f1_score,0.9249519993321648,0.8959691790541713,0.9193537951316344,0.8946423155351937
NSL-KDD,True,2,3,tied,1e-09,False,aic,0.9217797812839136,0.8930887609655592,0.9180134317449224,0.8917201365449492
NSL-KDD,True,2,1,tied,1e-06,True,aic,0.917689289590116,0.8906365468037679,0.9173001698918152,0.8892989138994807
NSL-KDD,True,2,2,tied,1e-06,True,accuracy,0.9213623841723017,0.8926722210472965,0.9186166225398816,0.8915559772656734
NSL-KDD,True,2,2,tied,1e-06,True,f1_score,0.9213623841723017,0.8926722210472965,0.9186166225398816,0.8915559772656734
NSL-KDD,True,2,3,tied,1e-06,False,aic,0.917689289590116,0.8898691606057186,0.9173488031606072,0.8885247969436827
NSL-KDD,True,2,1,tied,0.001,True,aic,0.9259537524000334,0.8813247115689136,0.9490626027484464,0.901040904851462
NSL-KDD,True,2,1,tied,0.001,True,accuracy,0.9259537524000334,0.8813247115689136,0.9490626027484464,0.901040904851462
NSL-KDD,True,2,1,tied,0.001,True,f1_score,0.9259537524000334,0.8813247115689136,0.9490626027484464,0.901040904851462
NSL-KDD,True,2,3,tied,0.001,False,aic,0.9257033141330662,0.8822161665211274,0.9492494327219078,0.901416080032285
NSL-KDD,True,2,1,diag,1e-09,True,aic,0.6648301193755739,0.7617603557355948,0.8681700678620441,0.7510383681068732
NSL-KDD,True,2,3,diag,1e-09,True,accuracy,0.9686117372067784,0.927838805056236,0.9431479424859236,0.9333139952765936
NSL-KDD,True,2,3,diag,1e-09,True,f1_score,0.9686117372067784,0.927838805056236,0.9431479424859236,0.9333139952765936
NSL-KDD,True,2,3,diag,1e-09,False,aic,0.9686117372067784,0.927838805056236,0.9431479424859236,0.9333139952765936
NSL-KDD,True,2,1,diag,1e-06,True,aic,0.910760497537357,0.8386800341381531,0.9298743682974342,0.8704367864104704
NSL-KDD,True,2,3,diag,1e-06,True,accuracy,0.9715335169880625,0.933112580110056,0.943913890620293,0.9368363908824158
NSL-KDD,True,2,3,diag,1e-06,True,f1_score,0.9715335169880625,0.933112580110056,0.943913890620293,0.9368363908824158
NSL-KDD,True,2,3,diag,1e-06,False,aic,0.9715335169880625,0.933112580110056,0.943913890620293,0.9368363908824158
NSL-KDD,True,2,1,diag,0.001,True,aic,0.9065030469989148,0.8120104323358708,0.9233033704536469,0.8500952198648374
NSL-KDD,True,2,3,diag,0.001,True,accuracy,0.9638534101344018,0.9133048878911094,0.9722590068709824,0.9339323692074912
NSL-KDD,True,2,3,diag,0.001,True,f1_score,0.9638534101344018,0.9133048878911094,0.9722590068709824,0.9339323692074912
NSL-KDD,True,2,3,diag,0.001,False,aic,0.9638534101344018,0.9133048878911094,0.9722590068709824,0.9339323692074912
NSL-KDD,True,4,1,full,1e-09,True,aic,0.9146840303865096,0.8782128096681049,0.936650027416016,0.8916664716297452
NSL-KDD,True,4,3,full,1e-09,True,accuracy,0.9755405292595376,0.9399030101800968,0.9570000375563218,0.9460109289085882
NSL-KDD,True,4,3,full,1e-09,True,f1_score,0.9755405292595376,0.9399030101800968,0.9570000375563218,0.9460109289085882
NSL-KDD,True,4,3,full,1e-09,False,aic,0.9755405292595376,0.9399030101800968,0.9570000375563218,0.9460109289085882
NSL-KDD,True,4,1,full,1e-06,True,aic,0.9181901661240504,0.8810344682322657,0.941837949322204,0.8962791794655957
NSL-KDD,True,4,3,full,1e-06,True,accuracy,0.9810501711328158,0.9521084406522806,0.962363078416925,0.955478940612857
NSL-KDD,True,4,3,full,1e-06,True,f1_score,0.9810501711328158,0.9521084406522806,0.962363078416925,0.955478940612857
NSL-KDD,True,4,3,full,1e-06,False,aic,0.9810501711328158,0.9521084406522806,0.962363078416925,0.955478940612857
NSL-KDD,True,4,1,full,0.001,True,aic,0.9309625177393772,0.8909529591746257,0.9636279646282924,0.9130462061131126
NSL-KDD,True,4,3,full,0.001,True,accuracy,0.9914850989231154,0.9725209022602976,0.9837031457760776,0.9772206824951188
NSL-KDD,True,4,3,full,0.001,True,f1_score,0.9914850989231154,0.9725209022602976,0.9837031457760776,0.9772206824951188
NSL-KDD,True,4,3,full,0.001,False,aic,0.9914850989231154,0.9725209022602976,0.9837031457760776,0.9772206824951188
NSL-KDD,True,4,2,tied,1e-09,True,aic,0.9144335921195426,0.877784293753647,0.9365843747187842,0.8913798051602642
NSL-KDD,True,4,1,tied,1e-09,True,accuracy,0.9146840303865096,0.8782128096681049,0.936650027416016,0.8916664716297452
NSL-KDD,True,4,1,tied,1e-09,True,f1_score,0.9146840303865096,0.8782128096681049,0.936650027416016,0.8916664716297452
NSL-KDD,True,4,3,tied,1e-09,False,aic,0.9131814007847066,0.8766209832264333,0.9327992808967204,0.8886535673631863
NSL-KDD,True,4,2,tied,1e-06,True,aic,0.9180232072794056,0.8806668363080966,0.9417941808573828,0.8960531102558716
NSL-KDD,True,4,1,tied,1e-06,True,accuracy,0.9181901661240504,0.8810344682322657,0.941837949322204,0.8962791794655957
NSL-KDD,True,4,1,tied,1e-06,True,f1_score,0.9181901661240504,0.8810344682322657,0.941837949322204,0.8962791794655957
NSL-KDD,True,4,3,tied,1e-06,False,aic,0.9175223307454712,0.8804145727868427,0.9395284833904473,0.8946343299980419
NSL-KDD,True,4,1,tied,0.001,True,aic,0.9309625177393772,0.8909529591746257,0.9636279646282924,0.9130462061131126
NSL-KDD,True,4,1,tied,0.001,True,accuracy,0.9309625177393772,0.8909529591746257,0.9636279646282924,0.9130462061131126
NSL-KDD,True,4,1,tied,0.001,True,f1_score,0.9309625177393772,0.8909529591746257,0.9636279646282924,0.9130462061131126
NSL-KDD,True,4,3,tied,0.001,False,aic,0.9297938058268636,0.8897878778692657,0.9628128228194331,0.9118046860991292
NSL-KDD,True,4,2,diag,1e-09,True,aic,0.634193171383254,0.7775616478676648,0.8485634521953257,0.7434542561697802
NSL-KDD,True,4,3,diag,1e-09,True,accuracy,0.9578428917271892,0.908660470589112,0.9606400680409246,0.9251709111106856
NSL-KDD,True,4,3,diag,1e-09,True,f1_score,0.9578428917271892,0.908660470589112,0.9606400680409246,0.9251709111106856
NSL-KDD,True,4,3,diag,1e-09,False,aic,0.9578428917271892,0.908660470589112,0.9606400680409246,0.9251709111106856
NSL-KDD,True,4,2,diag,1e-06,True,aic,0.8980716253443526,0.8437033251167303,0.9180386538999772,0.8614582293472299
NSL-KDD,True,4,3,diag,1e-06,True,accuracy,0.965356039736205,0.9199091655806212,0.961685695601377,0.9340705128743488
NSL-KDD,True,4,3,diag,1e-06,True,f1_score,0.965356039736205,0.9199091655806212,0.961685695601377,0.9340705128743488
NSL-KDD,True,4,3,diag,1e-06,False,aic,0.965356039736205,0.9199091655806212,0.961685695601377,0.9340705128743488
NSL-KDD,True,4,1,diag,0.001,True,aic,0.8993238166791886,0.8238046197174885,0.933945413500747,0.8583535429978957
NSL-KDD,True,4,3,diag,0.001,True,accuracy,0.9772101177059854,0.9375523606445642,0.9784328300393909,0.9528873220804442
NSL-KDD,True,4,3,diag,0.001,True,f1_score,0.9772101177059854,0.9375523606445642,0.9784328300393909,0.9528873220804442
NSL-KDD,True,4,3,diag,0.001,False,aic,0.9772101177059854,0.9375523606445642,0.9784328300393909,0.9528873220804442
NSL-KDD,True,8,1,full,1e-09,True,aic,0.902579514149762,0.8648174964517444,0.9245632928167188,0.8753568159235519
NSL-KDD,True,8,3,full,1e-09,True,accuracy,0.990316387010602,0.985073838085306,0.969223493184156,0.9769680691861355
NSL-KDD,True,8,3,full,1e-09,True,f1_score,0.990316387010602,0.985073838085306,0.969223493184156,0.9769680691861355
NSL-KDD,True,8,3,full,1e-09,False,aic,0.990316387010602,0.985073838085306,0.969223493184156,0.9769680691861355
NSL-KDD,True,8,1,full,1e-06,True,aic,0.9095917856248434,0.8788616827560407,0.9367199822795652,0.8895459093426116
NSL-KDD,True,8,3,full,1e-06,True,accuracy,0.9899824693213124,0.9826708152576584,0.9695943636415512,0.9760001562971016
NSL-KDD,True,8,3,full,1e-06,True,f1_score,0.9899824693213124,0.9826708152576584,0.9695943636415512,0.9760001562971016
NSL-KDD,True,8,3,full,1e-06,False,aic,0.9899824693213124,0.9826708152576584,0.9695943636415512,0.9760001562971016
NSL-KDD,True,8,1,full,0.001,True,aic,0.931129476584022,0.8915045219608908,0.9684906957289884,0.9159349522998476
NSL-KDD,True,8,3,full,0.001,True,accuracy,0.9945738375490442,0.9830072863186988,0.9854965896564392,0.9840282563654622
NSL-KDD,True,8,3,full,0.001,True,f1_score,0.9945738375490442,0.9830072863186988,0.9854965896564392,0.9840282563654622
NSL-KDD,True,8,3,full,0.001,False,aic,0.9945738375490442,0.9830072863186988,0.9854965896564392,0.9840282563654622
NSL-KDD,True,8,2,tied,1e-09,True,aic,0.9028299524167293,0.8662278014178473,0.9243371459011984,0.8756735090842527
NSL-KDD,True,8,3,tied,1e-09,True,accuracy,0.9064195675765924,0.8824062661845449,0.92547270097002,0.8832937635389111
NSL-KDD,True,8,3,tied,1e-09,True,f1_score,0.9064195675765924,0.8824062661845449,0.92547270097002,0.8832937635389111
NSL-KDD,True,8,3,tied,1e-09,False,aic,0.9064195675765924,0.8824062661845449,0.92547270097002,0.8832937635389111
NSL-KDD,True,8,3,tied,1e-06,True,aic,0.9114283329159362,0.8848780699300003,0.9387391146991076,0.893318309129565
NSL-KDD,True,8,3,tied,1e-06,True,accuracy,0.9114283329159362,0.8848780699300003,0.9387391146991076,0.893318309129565
NSL-KDD,True,8,3,tied,1e-06,True,f1_score,0.9114283329159362,0.8848780699300003,0.9387391146991076,0.893318309129565
NSL-KDD,True,8,3,tied,1e-06,False,aic,0.9114283329159362,0.8848780699300003,0.9387391146991076,0.893318309129565
NSL-KDD,True,8,1,tied,0.001,True,aic,0.931129476584022,0.8915045219608908,0.9684906957289884,0.9159349522998476
NSL-KDD,True,8,3,tied,0.001,True,accuracy,0.932381667918858,0.8982023235216058,0.9702928163979632,0.9199219560203222
NSL-KDD,True,8,3,tied,0.001,True,f1_score,0.932381667918858,0.8982023235216058,0.9702928163979632,0.9199219560203222
NSL-KDD,True,8,3,tied,0.001,False,aic,0.932381667918858,0.8982023235216058,0.9702928163979632,0.9199219560203222
NSL-KDD,True,8,2,diag,1e-09,True,aic,0.8406377827865431,0.759782883628441,0.9064660662486648,0.7981113458029269
NSL-KDD,True,8,3,diag,1e-09,True,accuracy,0.9362217213456884,0.8815360608810332,0.9520465163628568,0.9011901301851362
NSL-KDD,True,8,3,diag,1e-09,True,f1_score,0.9362217213456884,0.8815360608810332,0.9520465163628568,0.9011901301851362
NSL-KDD,True,8,3,diag,1e-09,False,aic,0.9362217213456884,0.8815360608810332,0.9520465163628568,0.9011901301851362
NSL-KDD,True,8,3,diag,1e-06,True,aic,0.9566741798146756,0.9062362512954768,0.9596436091272232,0.9241597432346652
NSL-KDD,True,8,3,diag,1e-06,True,accuracy,0.9566741798146756,0.9062362512954768,0.9596436091272232,0.9241597432346652
NSL-KDD,True,8,3,diag,1e-06,True,f1_score,0.9566741798146756,0.9062362512954768,0.9596436091272232,0.9241597432346652
NSL-KDD,True,8,3,diag,1e-06,False,aic,0.9566741798146756,0.9062362512954768,0.9596436091272232,0.9241597432346652
NSL-KDD,True,8,3,diag,0.001,True,aic,0.9597629184406044,0.906875180432852,0.9746445248877312,0.9298892965994006
NSL-KDD,True,8,3,diag,0.001,True,accuracy,0.9597629184406044,0.906875180432852,0.9746445248877312,0.9298892965994006
NSL-KDD,True,8,3,diag,0.001,True,f1_score,0.9597629184406044,0.906875180432852,0.9746445248877312,0.9298892965994006
NSL-KDD,True,8,3,diag,0.001,False,aic,0.9597629184406044,0.906875180432852,0.9746445248877312,0.9298892965994006
NSL-KDD,True,16,1,full,1e-09,True,aic,0.8999081726354453,0.8633899048221597,0.9383204995823724,0.879911168325118
NSL-KDD,True,16,3,full,1e-09,True,accuracy,0.9919024960347276,0.9880119995645728,0.9737714942652588,0.9807436358209294
NSL-KDD,True,16,3,full,1e-09,True,f1_score,0.9919024960347276,0.9880119995645728,0.9737714942652588,0.9807436358209294
NSL-KDD,True,16,3,full,1e-09,False,aic,0.9919024960347276,0.9880119995645728,0.9737714942652588,0.9807436358209294
NSL-KDD,True,16,1,full,1e-06,True,aic,0.9196093163035312,0.8849207672205861,0.9488708295384568,0.9004005149846088
NSL-KDD,True,16,3,full,1e-06,True,accuracy,0.9916520577677602,0.9857081714367588,0.9739621214524454,0.9797298592504264
NSL-KDD,True,16,3,full,1e-06,True,f1_score,0.9916520577677602,0.9857081714367588,0.9739621214524454,0.9797298592504264
NSL-KDD,True,16,3,full,1e-06,False,aic,0.9916520577677602,0.9857081714367588,0.9739621214524454,0.9797298592504264
NSL-KDD,True,16,3,full,0.001,True,aic,0.9963269054178144,0.9882122489330396,0.9911341867079456,0.989637340972337
NSL-KDD,True,16,3,full,0.001,True,accuracy,0.9963269054178144,0.9882122489330396,0.9911341867079456,0.989637340972337
NSL-KDD,True,16,3,full,0.001,True,f1_score,0.9963269054178144,0.9882122489330396,0.9911341867079456,0.989637340972337
NSL-KDD,True,16,3,full,0.001,False,aic,0.9963269054178144,0.9882122489330396,0.9911341867079456,0.989637340972337
NSL-KDD,True,16,3,tied,1e-09,True,aic,0.9199432339928209,0.8900639341116141,0.9472316731994284,0.9016044144465032
NSL-KDD,True,16,3,tied,1e-09,True,accuracy,0.9199432339928209,0.8900639341116141,0.9472316731994284,0.9016044144465032
NSL-KDD,True,16,3,tied,1e-09,True,f1_score,0.9199432339928209,0.8900639341116141,0.9472316731994284,0.9016044144465032
NSL-KDD,True,16,3,tied,1e-09,False,aic,0.9199432339928209,0.8900639341116141,0.9472316731994284,0.9016044144465032
NSL-KDD,True,16,3,tied,1e-06,True,aic,0.92653810835629,0.8949994102455399,0.9521107228432748,0.9084337332212368
NSL-KDD,True,16,3,tied,1e-06,True,accuracy,0.92653810835629,0.8949994102455399,0.9521107228432748,0.9084337332212368
NSL-KDD,True,16,3,tied,1e-06,True,f1_score,0.92653810835629,0.8949994102455399,0.9521107228432748,0.9084337332212368
NSL-KDD,True,16,3,tied,1e-06,False,aic,0.92653810835629,0.8949994102455399,0.9521107228432748,0.9084337332212368
NSL-KDD,True,16,3,tied,0.001,True,aic,0.9948242758160114,0.9842511756820044,0.989526137024722,0.9868433547651536
NSL-KDD,True,16,3,tied,0.001,True,accuracy,0.9948242758160114,0.9842511756820044,0.989526137024722,0.9868433547651536
NSL-KDD,True,16,3,tied,0.001,True,f1_score,0.9948242758160114,0.9842511756820044,0.989526137024722,0.9868433547651536
NSL-KDD,True,16,3,tied,0.001,False,aic,0.9948242758160114,0.9842511756820044,0.989526137024722,0.9868433547651536
NSL-KDD,True,16,3,diag,1e-09,True,aic,0.9431505133984472,0.8864771473162285,0.9594762065133408,0.90950065515908
NSL-KDD,True,16,3,diag,1e-09,True,accuracy,0.9431505133984472,0.8864771473162285,0.9594762065133408,0.90950065515908
NSL-KDD,True,16,2,diag,1e-09,True,f1_score,0.9431505133984472,0.8889791269738077,0.961490902181038,0.9102633405444702
NSL-KDD,True,16,3,diag,1e-09,False,aic,0.9431505133984472,0.8864771473162285,0.9594762065133408,0.90950065515908
NSL-KDD,True,16,2,diag,1e-06,True,aic,0.9585942065280908,0.9073257501838872,0.9652832052925712,0.9270381930247986
NSL-KDD,True,16,2,diag,1e-06,True,accuracy,0.9585942065280908,0.9073257501838872,0.9652832052925712,0.9270381930247986
NSL-KDD,True,16,2,diag,1e-06,True,f1_score,0.9585942065280908,0.9073257501838872,0.9652832052925712,0.9270381930247986
NSL-KDD,True,16,3,diag,1e-06,False,aic,0.9577594123048668,0.9059381180912018,0.9646752968181296,0.9266428075311632
NSL-KDD,True,16,3,diag,0.001,True,aic,0.9647716837799484,0.9143672296662076,0.9787804547746918,0.9376445006499334
NSL-KDD,True,16,2,diag,0.001,True,accuracy,0.9771266382836632,0.9368711268843158,0.9807754143622704,0.9538862844277852
NSL-KDD,True,16,2,diag,0.001,True,f1_score,0.9771266382836632,0.9368711268843158,0.9807754143622704,0.9538862844277852
NSL-KDD,True,16,3,diag,0.001,False,aic,0.9647716837799484,0.9143672296662076,0.9787804547746918,0.9376445006499334
NSL-KDD,True,32,1,full,1e-09,True,aic,0.9166875365222472,0.8839430546943305,0.9397804788428316,0.8934288895423391
NSL-KDD,True,32,3,full,1e-09,True,accuracy,0.9830536772685532,0.9531773152667709,0.9796525958219452,0.9652608117683305
NSL-KDD,True,32,3,full,1e-09,True,f1_score,0.9830536772685532,0.9531773152667709,0.9796525958219452,0.9652608117683305
NSL-KDD,True,32,3,full,1e-09,False,aic,0.9830536772685532,0.9531773152667709,0.9796525958219452,0.9652608117683305
NSL-KDD,True,32,1,full,1e-06,True,aic,0.9236998079973286,0.888390087886424,0.9494923439669876,0.9029485362758866
NSL-KDD,True,32,3,full,1e-06,True,accuracy,0.9924868519909842,0.9797495857283428,0.9828792673125578,0.9811065350344708
NSL-KDD,True,32,3,full,1e-06,True,f1_score,0.9924868519909842,0.9797495857283428,0.9828792673125578,0.9811065350344708
NSL-KDD,True,32,3,full,1e-06,False,aic,0.9924868519909842,0.9797495857283428,0.9828792673125578,0.9811065350344708
